Ms_gene	asc1_count	asc2_count	asc3_count	asc4_count	neu1_count	neu2_count	neu3_count	neu4_count	astro1_count	astro2_count	endo1_count	endo2_count	micro1_count	micro2_count	neuron1_count	neuron2_count	oligopre1_count	oligopre2_count	oligonew1_count	oligonew2_count	oligomye1_count	oligomye2_count
Cd164	3463	7222	7820	12495	2576	5665	5133	2729	6773	8712	10572	9446	18361	11842	2494	2530	12116	6348	4353	2832	1260	1717
Cd164l2	0	3	0	0	0	0	29	0	15	4	2	7	13	2	78	35	22	4	4	2	14	15
Cd180	1	1	7	8	4	83	63	0	2	15	13	11	11749	4901	22	36	1790	315	20	5	16	40
Cd19	0	0	0	0	0	0	0	0	1	0	30	33	84	98	0	0	0	0	0	0	5	3
Cd1d1	852	742	1067	764	11	6	78	81	102	323	554	605	302	263	747	484	161	122	38	13	24	41
Cd1d2	0	2	0	0	0	0	0	0	0	3	9	8	0	0	0	2	0	0	0	0	0	0
Cd2	141	16	0	33	1	0	0	7	0	0	38	16	28	61	2	3	9	0	0	0	0	4
Cd200	1151	2501	3126	3302	748	5254	3441	1455	463	730	5344	5251	28	30	20053	15998	3674	3757	932	843	258	321
Cd200r1	5	40	76	84	4	0	4	9	2	4	0	1	130	72	0	0	23	0	1	8	0	3
Cd200r2	0	0	20	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
Cd200r3	0	10	0	9	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0
Cd209b	25	449	143	342	20	29	22	25	0	0	0	0	558	402	0	1	32	21	0	0	2	6
Cd209d	1	29	10	30	1	0	1	0	0	0	0	0	79	40	0	0	0	0	0	0	0	0
Cd209e	2	35	1	22	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd22	1	12	49	34	2	0	45	2	0	0	2	2	461	279	2	13	6	13	5	0	0	4
Cd226	0	1	5	0	0	0	0	0	3	10	0	1	0	10	7	5	12	19	3	4	0	1
Cd244	0	25	0	8	0	0	1	0	15	7	1	0	75	9	0	0	5	0	0	0	0	0
Cd247	0	0	17	1	0	0	0	0	7	8	40	24	51	56	11	0	4	0	0	1	0	0
Cd248	287	143	148	162	11	443	268	93	89	124	1470	2165	16	86	82	25	323	631	13	20	3	20
Cd24a	7660	5343	6245	4487	955	1344	480	197	610	2054	3250	3062	148	90	12192	8841	680	357	38	41	34	113
Cd27	0	6	3	4	0	0	0	0	5	16	83	76	36	14	11	14	23	0	9	6	0	1
Cd274	38	161	43	172	6	1229	342	109	68	79	43	67	1861	1012	10601	15278	161	69	37	21	13	8
Cd276	80	259	264	280	2	370	140	86	1015	1326	466	422	3800	2889	1425	1021	2924	4256	761	1091	17	62
Cd28	0	2	3	1	0	0	2	1	0	2	21	29	30	1	3	0	29	0	2	0	0	6
Cd2ap	157	285	348	686	16	905	345	124	2836	3041	8055	7594	921	270	1812	1897	2836	557	1801	487	260	275
Cd2bp2	402	1120	1994	2026	12	894	810	207	2451	2749	3501	3348	1920	1490	4476	3449	3372	3769	2702	2958	2786	2403
Cd300a	301	117	79	169	1163	1146	228	167	10	6	17	8	12849	13046	29	12	550	265	6	12	25	21
Cd300e	0	0	7	0	0	0	0	0	0	0	6	1	66	14	0	1	8	0	0	6	20	4
Cd300lb	0	0	0	1	1	0	0	1	0	0	0	7	700	272	0	0	51	13	5	1	1	4
Cd300ld	0	0	1	9	0	0	0	1	0	0	4	2	240	87	0	0	25	0	1	0	1	6
Cd300lf	0	1	0	1	0	0	0	0	2	1	1	0	5559	3770	3	4	417	99	3	7	17	32
Cd300lg	0	3	4	22	1	0	41	0	2	1	254	256	16	13	9	29	0	0	1	0	4	2
Cd302	3057	1973	1970	2696	1695	3185	1827	1409	823	710	693	824	1262	727	343	374	1890	1924	392	326	30	105
Cd320	870	927	1035	1532	18	1465	510	327	1433	1077	7047	7373	419	705	689	487	1013	1568	921	1182	1046	999
Cd34	722	276	236	300	1397	1427	1326	795	222	323	81957	83288	928	3887	337	104	412	306	11	38	82	127
Cd36	18	153	139	142	11	11	23	13	93	190	18	28	256	64	10	16	146	29	6	1	15	3
Cd37	6	116	70	98	322	1305	457	755	9	10	44	35	17581	19746	15	14	989	365	29	63	90	166
Cd38	19	263	262	379	587	794	686	125	2779	2010	975	1095	373	144	93	99	219	115	10	11	13	36
Cd3d	0	0	0	0	0	0	0	1	0	0	28	6	49	51	0	0	3	0	0	1	0	4
Cd3e	0	3	8	0	1	0	0	0	0	0	1	0	21	26	3	0	0	0	0	0	0	0
Cd3eap	378	854	1473	1671	20	1087	760	206	301	310	389	365	1244	1266	893	780	541	1057	424	482	477	400
Cd3g	0	4	0	0	0	0	0	0	0	0	24	13	46	21	1	6	0	0	0	0	0	0
Cd4	3	10	4	19	4	24	11	2	0	0	15	15	477	197	12	7	40	23	0	1	5	3
Cd40	0	17	6	48	1	449	178	1	11	26	7131	7630	153	61	27	8	6	30	0	0	0	1
Cd44	28	227	168	225	24	241	406	26	3215	3997	63	53	488	259	679	503	179	67	13	11	17	43
Cd46	0	4	15	8	0	6	3	0	163	203	74	81	2	0	245	253	126	3	45	24	1	2
Cd47	516	993	960	1134	161	1872	2136	565	2357	2068	1536	1543	890	675	5452	4107	2063	1919	3647	2923	3127	3365
Cd48	15	80	67	112	1303	1042	294	166	0	0	8	2	523	279	1	0	48	10	0	1	0	2
Cd5	0	1	6	0	0	1	1	0	0	2	12	21	586	626	10	2	6	5	0	0	0	3
Cd53	435	745	624	1061	13683	11469	5874	4255	17	6	92	57	20273	12777	27	81	3626	1029	126	115	278	372
Cd55	2	46	44	133	3	1	19	185	8	11	755	782	41	6	136	113	165	85	21	29	8	11
Cd59a	701	407	784	549	828	1026	637	425	23	36	3385	3107	31	39	302	245	102	86	339	229	1047	1263
Cd59b	44	18	28	36	0	39	61	0	3	1	7	12	0	0	6	1	4	0	7	0	9	14
Cd5l	0	0	0	0	0	0	96	0	0	0	0	0	34	12	0	0	0	0	0	0	0	0
Cd6	0	0	0	0	0	0	0	0	2	0	12	10	100	118	11	6	8	2	0	0	0	1
Cd63	9105	5985	7508	9728	5606	4933	2781	1761	3515	3738	245	327	6878	4875	676	639	1771	2240	1324	1850	1148	1106
Cd68	54	783	496	817	1004	3200	1945	1594	306	211	92	78	43423	37342	148	124	2131	1164	180	279	149	346
Cd69	0	10	26	15	0	0	0	0	0	1	88	82	7	9	1	3	5	0	0	0	0	0
Cd7	1	27	9	51	0	0	0	0	0	0	5	7	23	70	8	0	5	0	0	0	0	1
Cd70	79	11	50	1	0	0	0	1	1	1	0	0	0	7	20	8	47	74	4	1	0	0
Cd72	0	3	2	10	2	4	0	0	4	17	2	8	247	69	11	19	8	7	1	8	4	2
Cd74	3501	4194	2666	6973	3710	18454	1744	12781	10	10	155	129	10514	6059	26	26	418	145	6	15	82	130
Cd79a	0	4	7	0	0	50	0	49	13	5	40	15	108	131	4	3	3	17	2	1	4	1
Cd79b	116	9	23	1	1	1178	102	2	7	0	106	54	517	565	4	12	25	5	1	0	25	15
Cd80	0	2	7	23	0	1	0	0	5	2	45	44	399	216	2	1	60	37	0	0	4	0
Cd81	57469	50891	63536	74664	41745	68287	34542	22268	27974	26737	19038	18054	48987	54471	11262	9117	28026	34458	60062	61935	68656	54388
Cd82	5693	2773	3852	3281	4931	4300	1429	1065	414	766	15298	15315	15437	15528	206	105	886	587	7330	9725	14485	12271
Cd83	37	538	550	461	914	1423	896	483	178	141	1953	1998	227791	176377	346	169	5453	3068	172	209	202	174
Cd84	6	132	90	173	8	1074	669	413	7	12	10	10	3910	1910	7	26	688	183	9	7	15	26
Cd86	18	99	182	263	770	1420	681	609	2	1	11	8	8879	3970	6	26	890	266	11	6	16	38
Cd8a	0	0	0	0	1	0	0	0	5	0	11	0	19	9	2	0	2	0	1	0	0	0
Cd8b1	0	2	0	0	0	0	0	0	1	0	1	0	27	13	0	0	1	0	1	0	0	6
Cd9	53800	36697	42505	50542	18264	42510	13152	8530	14414	21174	1767	1711	22727	14123	1563	2065	25265	26771	48664	53881	15637	14066
Cd93	152	295	194	207	2353	1701	773	875	561	591	80368	70963	148	170	564	72	122	39	13	6	13	26
Cd96	0	22	15	27	0	0	0	0	1	0	13	0	9	14	0	0	2	0	0	0	0	0
Cd97	219	347	365	462	4	612	382	149	945	704	16878	15408	1655	1019	200	138	610	481	55	34	13	40
Cd99l2	865	1653	2267	2441	613	2277	2197	542	2950	2987	3836	3595	895	1019	8933	7847	3996	5166	2920	3422	2288	2320
Cda	0	0	14	0	0	28	0	0	11	0	14	15	4	0	34	19	1	8	5	8	0	0
Cdadc1	1642	1861	1700	2492	2274	914	1090	1018	1396	1487	1586	1594	245	90	1306	2121	2065	1374	1476	951	927	973
Cdan1	197	280	402	285	3	481	235	97	2811	2687	1311	1369	873	762	1864	1715	2297	1702	1583	1581	590	582
Cdc123	2676	2441	3020	3838	784	1754	1555	567	1380	1517	1291	1429	1033	722	2519	2303	3260	3533	2806	2610	1390	1604
Cdc14a	2	72	80	173	1	80	9	76	1533	1760	1105	1178	383	214	329	350	1630	1045	385	162	32	69
Cdc14b	90	97	109	272	5	2	47	19	497	554	406	361	139	40	326	342	967	444	489	204	59	88
Cdc16	863	804	1002	1204	14	718	220	119	3400	3690	4763	5007	1567	1011	2549	3813	4204	5224	3149	3361	1406	1364
Cdc20	294	420	600	403	9	5	8	16	184	488	1048	1150	198	100	199	100	1151	1513	152	175	79	48
Cdc23	1769	2546	3590	5079	25	424	936	839	2468	2408	4674	4702	813	709	2552	2301	3037	3559	2144	2159	1009	1079
Cdc25a	510	315	514	430	7	32	64	24	622	783	1228	1131	734	581	891	748	729	845	349	322	160	183
Cdc25b	33	456	879	1081	15	415	131	11	1449	1523	495	463	228	161	890	700	939	775	126	115	35	56
Cdc25c	323	427	805	905	8	5	6	14	100	233	127	150	21	1	78	39	533	383	66	42	0	0
Cdc26	616	804	1110	1247	454	617	338	342	372	344	1217	1333	402	289	506	437	616	836	352	362	349	340
Cdc27	433	1025	1302	1539	677	758	115	134	4088	4974	7279	7035	855	288	4156	4812	4403	2206	4158	1677	544	689
Cdc34	287	80	114	139	5	161	47	82	497	492	1326	1431	1467	1327	839	734	663	1445	1008	1538	1587	1490
Cdc37	1325	1259	1885	1935	599	955	771	313	2098	2385	12016	11713	9033	10082	5284	5002	3729	6144	4065	5603	5935	5019
Cdc37l1	521	778	1313	871	322	695	522	387	2500	2676	2048	2054	289	268	2412	2164	3303	1896	7680	3999	2260	2091
Cdc40	358	1013	1929	1950	33	800	1834	531	2025	2102	1464	1548	540	267	814	1180	1722	1314	1590	1518	149	386
Cdc42	15712	14395	18288	21540	11674	16364	11246	6810	8480	11525	33500	33724	18946	12661	19569	16081	17529	16474	21055	17921	16247	15128
Cdc42bpa	230	1252	1433	1800	16	1065	1503	280	6476	5749	4045	3675	583	257	7045	11909	6914	4083	8188	3838	2872	3494
Cdc42bpb	192	130	151	358	21	1284	226	142	11850	10558	16892	14436	5801	4905	9263	13658	5895	7102	8478	10841	4482	4906
Cdc42bpg	10	55	74	37	14	10	24	25	1670	1783	237	202	621	301	761	725	577	538	736	748	1101	685
Cdc42ep1	272	129	210	108	7	334	254	68	2446	2131	3741	3087	210	176	144	211	2886	4523	3371	2481	6177	4430
Cdc42ep2	1680	761	1831	685	1125	1351	223	207	165	136	835	821	801	661	465	264	68	72	1681	1291	5339	4657
Cdc42ep3	56	99	95	71	107	314	75	75	98	71	14204	12079	40	27	936	457	154	172	119	183	4	44
Cdc42ep4	1087	1425	1639	2008	20	2346	804	249	7899	6416	7649	7146	1447	1574	3371	2107	4224	4907	879	675	1994	1533
Cdc42ep5	126	47	45	43	324	79	67	1	17	46	262	260	2	23	33	19	90	108	17	14	2	1
Cdc42se1	1480	1857	2594	2916	764	1528	865	620	4304	4528	10143	9709	10177	7861	4197	3846	7545	11599	7361	11030	6173	6169
Cdc42se2	2385	3038	4254	4731	2715	2272	2247	1555	3169	4201	6046	5864	4361	3073	7475	8720	7878	9857	13910	17673	9350	9290
Cdc45	619	656	806	1094	9	11	118	18	302	355	577	642	110	13	133	105	576	803	117	105	83	46
Cdc5l	354	1232	1698	1845	12	209	438	434	1052	1108	1385	1424	663	472	389	1457	1497	1686	893	807	486	427
Cdc6	146	706	881	1371	10	10	12	14	106	184	352	410	33	21	71	56	364	569	39	45	0	3
Cdc7	3	453	686	575	10	12	79	149	637	780	236	314	45	33	655	927	2068	1186	700	285	100	89
Cdc73	294	280	438	409	403	151	84	95	1751	1997	2386	2056	312	232	1207	1065	1630	1037	1204	724	281	314
Cdca2	16	696	1048	1648	17	7	14	109	356	617	208	212	76	27	110	106	758	484	61	38	5	1
Cdca3	1092	1123	1756	2307	447	23	21	30	250	437	380	403	179	43	178	70	874	1090	90	81	13	22
Cdca4	380	797	1453	1445	16	322	219	31	431	606	1286	1275	2225	1801	703	475	731	930	334	689	86	243
Cdca5	13	456	765	734	10	5	9	11	218	252	241	259	140	42	56	64	286	326	46	59	10	13
Cdca7	543	879	1737	2091	15	14	42	35	311	483	608	682	279	380	1448	622	309	216	32	9	1	6
Cdca7l	42	134	169	297	4	4	1	4	157	179	443	452	71	6	285	203	367	318	111	67	20	4
Cdca8	576	1404	2283	3080	27	20	28	42	267	533	439	377	207	66	304	123	1055	1203	138	122	96	46
Cdcp1	10	7	5	11	11	8	8	14	0	0	0	0	0	0	15	8	0	0	0	4	0	0
Cdh1	90	33	32	55	48	111	100	42	0	0	3	9	1	1	11	5	8	0	0	10	0	2
Cdh10	234	645	920	939	7	507	783	46	5406	4512	24	9	24	2	3061	3884	3243	2532	1925	935	281	545
Cdh11	238	917	1088	1575	790	1550	597	425	4479	4133	7012	6583	11	14	1406	1177	4040	3190	4257	1990	723	891
Cdh12	0	15	8	1	2	93	613	117	1	6	0	2	0	0	165	104	39	14	6	6	0	3
Cdh13	12	95	232	158	186	2206	2380	966	1189	1185	279	188	36	20	1882	2064	4194	5542	2846	4127	251	513
Cdh15	0	0	17	10	1	4	1	0	4	7	1	2	6	5	64	42	27	37	5	20	1	19
Cdh17	0	20	0	18	0	0	0	0	28	45	19	23	9	1	17	39	8	13	0	0	0	2
Cdh18	0	11	0	0	0	0	1	0	6	13	9	17	0	0	552	778	242	376	49	38	0	9
Cdh19	83	74	150	109	0	66	102	60	64	37	0	1	4	0	2	0	130	9	683	70	287	342
Cdh2	1223	1862	1665	2284	71	852	823	738	9678	10782	5470	4499	55	10	8255	7827	7162	5880	4232	2999	484	682
Cdh20	105	81	91	103	0	45	147	1	4469	3466	7	17	25	9	432	560	2444	1660	5728	4386	1183	1571
Cdh22	0	0	0	7	0	1	28	0	161	143	25	23	87	258	783	326	525	1222	110	215	72	249
Cdh24	2	5	5	28	1	2	4	0	397	536	98	108	46	13	1127	737	1391	1728	341	396	15	32
Cdh26	0	11	28	63	0	0	0	0	2	24	58	30	3	0	1	1	0	0	0	0	0	0
Cdh3	19	16	10	21	41	44	21	38	0	0	11	0	0	0	42	23	4	8	3	1	5	4
Cdh4	1456	3504	4691	6203	28	1089	862	310	1323	1869	86	129	9	9	14244	16054	1615	2681	327	316	3	27
Cdh5	218	99	90	53	435	906	360	105	342	436	49690	41886	73	281	215	62	193	272	3	1	6	30
Cdh6	0	10	110	115	0	2	100	78	362	510	121	74	0	1	622	863	1614	1045	813	418	76	68
Cdh7	0	1	29	0	8	214	38	76	2	8	3	4	0	3	563	651	40	45	62	22	13	3
Cdh8	99	44	83	106	0	25	1010	353	3	28	10	29	1	0	1430	975	39	41	2	7	11	34
Cdh9	5	18	56	82	70	1420	1326	490	4	1	5	10	0	1	244	160	20	13	2	2	0	4
Cdhr1	3	0	1	0	1	44	176	334	1	8	4	9	28	28	737	590	157	337	53	64	0	12
Cdhr2	0	0	0	0	0	20	107	0	0	0	0	0	1	6	33	40	0	0	36	25	42	23
Cdhr3	330	44	63	142	1	3	2	1	6	16	12	9	12	0	12	9	0	0	1	0	0	0
Cdipt	940	1150	1597	1524	1284	2814	2586	2203	3917	3397	6692	6713	4274	5172	6337	5128	4356	6058	5291	7142	4482	4776
Cdk1	956	1608	2588	3377	40	345	28	35	246	655	3090	3219	479	139	228	152	870	1071	91	80	1	2
Cdk10	196	354	527	641	71	200	194	137	1302	1201	457	496	1175	1319	1233	1179	1055	1049	520	646	378	563
Cdk11b	89	1233	1715	2034	581	451	339	502	10947	11479	6685	6045	2324	1215	3031	4237	3737	2126	3384	2228	1942	1658
Cdk12	992	895	1001	1103	709	206	221	450	2394	2524	2703	2174	912	457	1846	2083	1997	998	1481	1011	279	319
Cdk13	75	280	305	462	182	250	234	86	2256	2555	3527	2938	1129	570	3570	3226	2435	1859	1906	1446	430	613
Cdk14	717	658	685	840	135	2057	1930	902	902	1179	958	852	285	232	5576	7578	3696	3667	4348	3724	340	800
Cdk15	0	0	1	5	0	29	0	0	1	0	0	0	1	0	0	2	0	3	0	0	0	1
Cdk16	704	486	850	805	9	324	560	202	5735	5648	4324	3938	3381	4009	9898	7812	5567	9363	6883	8638	9361	10147
Cdk17	287	486	983	911	9	1422	767	402	3585	5796	5531	5656	762	350	2964	2050	2985	2305	2060	1681	1168	1297
Cdk18	161	36	133	92	0	302	22	118	5	4	12	3	784	514	145	81	37	76	7423	6694	5506	6026
Cdk19	58	702	1047	1316	7	144	318	159	1923	2619	4378	4064	2694	2018	2834	2029	2664	1673	8211	4732	4187	4619
Cdk2	118	472	714	913	19	30	47	43	1704	2117	3557	3053	1369	972	340	181	2075	1798	872	1001	49	101
Cdk20	479	629	943	1195	3	292	569	221	761	919	263	268	253	292	830	580	517	758	268	446	212	202
Cdk2ap1	807	726	942	947	64	134	74	65	1006	1048	971	881	1499	1484	641	720	1663	2113	1336	1991	1026	933
Cdk2ap2	646	933	832	1132	19	1626	239	517	607	740	639	805	1715	2494	926	766	1337	1938	882	1207	797	667
Cdk4	9907	10727	14343	15791	2270	2586	1850	1226	2361	3090	7699	7989	4542	4332	4190	2691	7524	11413	7078	10504	2758	2735
Cdk5	1976	1388	2311	1797	182	1096	1277	585	3223	2900	1577	1562	1220	1332	4833	3572	2729	3091	5476	5356	6699	6060
Cdk5r1	1605	1929	2020	2160	393	987	1904	504	287	388	234	197	4281	4367	20863	14551	4639	4794	1305	2142	289	1049
Cdk5r2	0	4	12	3	0	144	48	65	51	52	92	77	1802	2677	7606	4653	1535	4817	415	734	866	3387
Cdk5rap1	422	334	323	503	486	461	99	203	435	386	269	246	227	170	248	283	274	280	202	188	140	153
Cdk5rap2	4	688	542	781	6	66	186	36	4872	4527	887	771	651	369	343	815	2863	1896	1141	864	510	690
Cdk5rap3	1714	2028	3311	4072	765	1227	1126	960	2208	1802	1658	1662	4676	5445	1392	1829	1971	2786	1625	2273	1969	1918
Cdk7	845	1091	1644	1355	847	677	857	327	1810	1588	1192	1334	364	360	1664	1492	1267	1011	1119	826	385	407
Cdk8	13	121	203	175	6	182	61	4	1718	1705	751	782	327	155	1719	1444	931	433	596	278	94	124
Cdk9	266	112	285	381	9	48	221	10	2821	3005	3721	3529	5046	4447	3488	2760	1410	1759	1052	1858	818	917
Cdkal1	596	1319	1494	1924	399	596	373	399	587	617	847	818	421	176	267	367	591	709	370	323	200	209
Cdkl1	0	1	20	9	0	0	129	1	44	36	133	117	6	2	299	259	11	16	6	4	2	6
Cdkl2	228	100	138	110	2	9	34	167	23	49	83	84	25	31	2436	2881	109	99	395	166	215	254
Cdkl3	56	91	87	206	3	0	27	25	450	393	125	130	61	44	606	676	405	237	250	134	120	124
Cdkl4	0	40	92	28	1	49	159	238	18	148	43	3	24	9	170	219	41	50	5	13	2	33
Cdkl5	3	86	45	204	5	5	116	200	107	120	256	215	7	8	950	771	834	470	383	104	99	146
Cdkn1a	227	277	423	528	394	598	326	345	358	819	18497	16448	13002	9530	2764	1669	553	741	113	239	154	392
Cdkn1b	4085	3095	3586	4130	883	1226	821	293	2993	5190	6440	6043	901	540	6068	3782	3351	2957	1784	1329	943	818
Cdkn1c	16	85	99	149	181	616	302	86	79	47	5978	5335	444	551	1477	1152	681	1272	1637	2351	2763	2827
Cdkn2aip	231	483	687	552	46	436	117	155	1262	1409	2325	2123	166	114	1383	1080	999	1007	708	580	263	289
Cdkn2aipnl	1733	1036	762	980	20	428	211	450	254	365	3156	3282	2300	2347	1496	1036	1146	1775	831	917	1115	900
Cdkn2b	0	0	21	10	1	4	3	1	51	98	3700	3589	60	40	16	2	23	55	12	0	20	6
Cdkn2c	1689	1638	1746	2085	19	677	197	82	354	536	220	260	221	140	99	72	622	818	240	214	263	150
Cdkn2d	85	77	125	125	86	59	31	38	82	73	134	111	55	28	253	130	136	158	125	116	159	126
Cdkn3	309	264	436	533	3	128	8	8	21	44	132	174	18	29	13	12	54	47	11	10	0	6
Cdnf	155	1	20	24	1	0	2	1	19	13	29	29	16	17	67	73	11	21	13	3	18	8
Cdo1	111	55	71	71	142	859	748	141	2105	3057	374	365	53	8	1369	1214	13702	18767	2181	2003	45	113
Cdon	47	387	385	469	10	177	115	21	389	1406	252	204	71	52	2963	3643	889	1045	700	532	607	523
Cdr2	2	28	34	50	1	19	201	1	394	715	3704	3527	280	184	410	313	659	644	2004	2170	6256	4683
Cdr2l	765	1173	1470	1011	9	690	551	460	717	677	866	845	56	152	2485	2048	3154	4731	4189	3918	3952	3364
Cdrt4	0	0	1	6	0	0	1	0	10	11	1	5	0	0	6	1	19	14	5	1	0	1
Cds1	11	27	60	15	19	305	326	32	32	168	24	9	4454	2903	1853	1674	525	258	105	155	296	529
Cds2	1047	586	1110	1321	111	2219	3019	1020	14241	13844	6540	5954	7207	5793	28311	22580	9935	12445	8123	9176	7411	8637
Cdsn	134	89	110	125	147	130	135	215	0	0	0	0	0	0	4	0	1	0	1	7	0	5
Cdt1	497	199	228	408	5	140	45	8	250	432	313	311	3097	2078	345	165	677	1036	136	270	14	91
Cdv3	1353	895	1471	1582	617	1047	718	376	2097	2553	5439	4953	2233	1041	2758	2526	3972	3953	14257	13482	2511	3350
Cdyl	5	78	132	155	11	407	11	27	512	602	1387	1249	340	369	549	446	508	542	1569	1403	367	308
Cdyl2	5	147	228	284	5	7	378	99	543	752	1004	847	167	156	1133	739	720	780	461	342	153	128
Ceacam1	1	59	16	20	2	315	129	72	24	9	1641	1434	530	389	11	2	107	4	91	29	27	16
Ceacam10	0	0	0	1	0	0	0	0	0	0	0	0	24	12	0	0	0	2	1	0	8	0
Ceacam15	0	3	18	26	2	213	0	1	18	5	0	0	0	0	0	0	1	0	0	0	0	1
Ceacam16	0	0	15	14	0	0	0	0	0	2	1	7	16	13	310	180	8	13	3	5	6	8
Ceacam18	1	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	2	0	0	0	0	0
Ceacam19	2	4	3	2	11	3	4	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cebpa	59	54	103	93	66	63	88	132	321	335	113	129	46943	38426	2594	2462	2379	1906	83	359	82	171
Cebpb	41	95	80	100	61	500	136	61	1039	1900	627	515	18236	18028	221	243	586	718	43	89	50	112
Cebpe	0	0	0	0	0	0	0	0	0	0	14	6	11	8	2	12	0	0	0	0	0	0
Cebpg	103	726	1114	1229	11	676	143	144	1321	1800	2282	2302	1487	1323	4576	5062	2103	1040	1295	648	741	758
Cebpz	270	1233	1601	1839	648	589	913	251	1704	2098	2845	2787	1105	631	757	2348	2608	1995	1833	1368	405	490
Cecr2	367	842	948	1642	14	307	248	31	3127	2725	258	291	147	77	797	686	1118	744	594	565	89	149
Cecr5	17	203	191	172	3	18	56	138	6291	5229	744	727	694	620	1010	791	1762	1803	1022	1095	664	773
Cecr6	105	73	83	73	2	15	552	22	405	382	11	7	122	172	975	560	559	839	91	145	67	217
Cel	0	0	0	0	0	0	0	0	2	7	12	12	5	0	3	7	1	10	0	0	4	0
Cela1	228	62	211	46	1	319	40	151	0	1	6	4	133	103	8	0	119	179	172	321	367	363
Celf1	607	1476	2063	2073	402	1461	1781	1078	8354	10904	5374	4525	3397	2375	12162	9425	9477	6543	4707	3730	1098	1263
Celf2	4581	9713	10877	12232	86	4358	4944	2053	9767	14588	650	557	3110	2041	13668	9132	9374	4832	1850	906	210	637
Celf3	766	497	386	454	3	21	470	164	47	130	28	18	292	316	7079	4670	1838	2511	369	356	108	414
Celf4	37	1176	1512	1009	376	2415	3629	1733	140	318	138	82	324	405	24561	26478	1164	1224	254	214	213	769
Celf5	137	551	589	561	4	296	801	254	136	204	50	33	380	353	11167	9767	1407	1692	331	309	135	549
Celf6	0	13	26	22	5	1	60	0	8	23	25	12	40	34	6104	5547	66	108	11	19	12	65
Celsr1	583	459	514	729	22	149	44	43	3014	4091	20	50	31	39	396	307	112	41	21	27	4	51
Celsr2	898	2553	2302	2894	98	2588	4116	937	7012	5989	90	100	229	225	13955	10141	6254	6352	2897	2233	2057	2216
Celsr3	70	416	507	474	4	75	88	20	195	196	15	22	137	135	15194	14832	1372	1341	499	404	114	181
Cend1	455	360	576	468	43	718	613	662	632	423	131	129	457	473	7524	6269	1710	2706	2308	2437	2983	3008
Cenpa	1597	842	1353	1091	258	13	67	23	156	374	1081	1094	753	477	308	138	797	874	151	149	71	61
Cenpb	124	231	310	318	31	236	246	201	4580	4605	10218	9708	7056	7830	6663	4710	3653	6393	8020	9104	39338	21749
Cenpc1	580	1123	1780	2171	18	494	260	202	1506	1474	641	617	42	21	1124	1346	1863	1007	723	327	149	160
Cenpe	255	1012	1334	2209	29	27	32	25	513	797	541	620	31	0	55	219	1449	266	142	20	3	11
Cenpf	365	1807	1958	3682	954	1005	169	435	706	1428	542	529	175	61	1109	2897	2426	548	181	81	3	6
Cenph	456	179	411	536	3	3	6	5	111	164	106	146	13	2	80	63	260	207	37	28	5	5
Cenpi	23	270	399	436	6	2	105	4	228	425	263	242	33	0	68	70	530	468	153	117	10	20
Cenpj	12	414	610	867	3	4	102	52	416	374	366	334	49	6	81	213	436	234	228	90	37	74
Cenpk	155	542	563	747	5	109	22	4	55	114	78	55	7	0	83	57	219	78	32	2	0	11
Cenpl	311	384	818	851	10	7	17	8	301	460	803	709	81	32	259	222	385	282	116	149	34	38
Cenpm	1094	885	1696	2002	22	149	16	23	104	135	233	240	25	7	111	58	416	514	52	24	16	26
Cenpn	214	419	534	1026	18	10	9	16	141	266	338	331	177	80	109	67	443	591	133	153	77	121
Cenpo	5	187	480	361	1	13	101	52	315	309	229	220	309	339	187	232	343	369	216	166	156	109
Cenpp	349	306	361	622	7	149	71	29	48	104	180	173	24	12	92	78	153	155	101	92	19	117
Cenpq	277	647	1137	1464	11	256	9	388	645	1183	389	412	53	15	244	163	924	610	731	314	120	147
Cenpt	174	1265	1966	1737	9	550	303	16	1198	1355	838	825	503	359	1330	1102	1257	1490	653	745	327	328
Cenpv	441	402	501	523	231	82	167	9	498	480	148	118	383	295	1020	622	1438	2208	411	611	114	192
Cenpw	466	235	436	518	156	117	172	19	34	76	84	147	15	3	106	122	96	162	50	26	21	26
Cep120	143	876	1107	1143	7	774	569	339	1689	2035	3077	2749	792	583	2919	3263	1905	1340	3309	2142	1776	2014
Cep135	5	79	117	245	1	2	50	0	1161	1341	1151	1131	216	96	640	1185	1360	511	401	175	60	47
Cep152	0	46	155	138	5	225	120	68	1026	1122	332	337	1687	506	89	240	1017	549	468	255	62	39
Cep164	84	194	277	213	4	55	33	6	1568	1682	544	456	720	515	887	928	935	732	621	459	231	287
Cep170	2190	2862	3626	3423	730	1248	1107	335	3246	4423	3925	3822	1461	911	7807	13582	7144	3102	6165	2734	1453	1460
Cep192	5	426	407	528	3	79	348	11	2307	2535	1533	1331	388	163	536	1196	2324	764	1081	394	49	66
Cep250	167	247	383	315	8	23	58	149	4469	4241	834	696	1552	926	1091	4199	2788	1470	1977	1129	882	1108
